,msg_id,user_name,user_order,season,episode_number,episode_title,quote_order,quote
3676,3676,Phoebe,393,1,15,The Stoned Guy,243,There you go! (She continues to work him over with her elbows and he continues to yell in pain.)
3677,3677,Chandler,520,1,16,"The Two Parts, Part I",0,Chandler
3679,3679,Chandler,521,1,16,"The Two Parts, Part I",2,Chandler
3681,3681,Chandler,522,1,16,"The Two Parts, Part I",4,Chandler
3685,3685,Chandler,523,1,16,"The Two Parts, Part I",8,Chandler
3690,3690,Rachel,456,1,16,"The Two Parts, Part I",13,Rachel
3692,3692,Rachel,457,1,16,"The Two Parts, Part I",15,Rachel
3693,3693,Chandler,524,1,16,"The Two Parts, Part I",16,Chandler
3695,3695,Chandler,525,1,16,"The Two Parts, Part I",18,Chandler
3697,3697,Chandler,526,1,16,"The Two Parts, Part I",20,Chandler
3699,3699,Chandler,527,1,16,"The Two Parts, Part I",22,Chandler
3702,3702,Phoebe,394,1,16,"The Two Parts, Part I",25,Phoebe
3704,3704,Phoebe,395,1,16,"The Two Parts, Part I",27,Phoebe
3706,3706,Phoebe,396,1,16,"The Two Parts, Part I",29,Phoebe
3708,3708,Chandler,528,1,16,"The Two Parts, Part I",31,Chandler
3709,3709,Phoebe,397,1,16,"The Two Parts, Part I",32,Phoebe
3710,3710,Chandler,529,1,16,"The Two Parts, Part I",33,Chandler
3711,3711,Phoebe,398,1,16,"The Two Parts, Part I",34,Phoebe
3712,3712,Chandler,530,1,16,"The Two Parts, Part I",35,Chandler
3713,3713,Phoebe,399,1,16,"The Two Parts, Part I",36,Phoebe
3715,3715,Phoebe,400,1,16,"The Two Parts, Part I",38,Phoebe
3716,3716,Rachel,458,1,16,"The Two Parts, Part I",39,Rachel
3717,3717,Phoebe,401,1,16,"The Two Parts, Part I",40,Phoebe
3719,3719,Chandler,531,1,16,"The Two Parts, Part I",42,Chandler
3720,3720,Rachel,459,1,16,"The Two Parts, Part I",43,Rachel
3722,3722,Rachel,460,1,16,"The Two Parts, Part I",45,Rachel
3743,3743,Chandler,532,1,16,"The Two Parts, Part I",66,Chandler
3745,3745,Chandler,533,1,16,"The Two Parts, Part I",68,Chandler
3747,3747,Chandler,534,1,16,"The Two Parts, Part I",70,Chandler
3749,3749,Chandler,535,1,16,"The Two Parts, Part I",72,Chandler
3751,3751,Chandler,536,1,16,"The Two Parts, Part I",74,Chandler
3753,3753,Chandler,537,1,16,"The Two Parts, Part I",76,Chandler
3755,3755,Chandler,538,1,16,"The Two Parts, Part I",78,Chandler
3761,3761,Rachel,461,1,16,"The Two Parts, Part I",84,Rachel
3763,3763,Chandler,539,1,16,"The Two Parts, Part I",86,Chandler
3765,3765,Rachel,462,1,16,"The Two Parts, Part I",88,Rachel
3766,3766,Chandler,540,1,16,"The Two Parts, Part I",89,Chandler
3768,3768,Chandler,541,1,16,"The Two Parts, Part I",91,Chandler
3770,3770,Chandler,542,1,16,"The Two Parts, Part I",93,Chandler
3772,3772,Phoebe,402,1,16,"The Two Parts, Part I",95,Phoebe
3774,3774,Phoebe,403,1,16,"The Two Parts, Part I",97,Phoebe
3776,3776,Phoebe,404,1,16,"The Two Parts, Part I",99,Phoebe
3779,3779,Phoebe,405,1,16,"The Two Parts, Part I",102,Phoebe
3797,3797,Chandler,543,1,16,"The Two Parts, Part I",120,Chandler
3799,3799,Chandler,544,1,16,"The Two Parts, Part I",122,Chandler
3801,3801,Chandler,545,1,16,"The Two Parts, Part I",124,Chandler
3803,3803,Chandler,546,1,16,"The Two Parts, Part I",126,Chandler
3805,3805,Chandler,547,1,16,"The Two Parts, Part I",128,Chandler
3807,3807,Chandler,548,1,16,"The Two Parts, Part I",130,Chandler
3809,3809,Chandler,549,1,16,"The Two Parts, Part I",132,Chandler
3810,3810,Rachel,463,1,16,"The Two Parts, Part I",133,Rachel
3811,3811,Phoebe,406,1,16,"The Two Parts, Part I",134,Phoebe
3812,3812,Rachel,464,1,16,"The Two Parts, Part I",135,Rachel
3813,3813,Phoebe,407,1,16,"The Two Parts, Part I",136,Phoebe
3814,3814,Rachel,465,1,16,"The Two Parts, Part I",137,Rachel
3825,3825,Phoebe,408,1,16,"The Two Parts, Part I",148,Phoebe
3827,3827,Phoebe,409,1,16,"The Two Parts, Part I",150,Phoebe
3829,3829,Phoebe,410,1,16,"The Two Parts, Part I",152,Phoebe
3832,3832,Phoebe,411,1,16,"The Two Parts, Part I",155,Phoebe
3835,3835,Phoebe,412,1,16,"The Two Parts, Part I",158,Phoebe
3840,3840,Chandler,550,1,16,"The Two Parts, Part I",163,Chandler
3842,3842,Chandler,551,1,16,"The Two Parts, Part I",165,Chandler
3843,3843,Rachel,466,1,16,"The Two Parts, Part I",166,Rachel
3846,3846,Chandler,552,1,16,"The Two Parts, Part I",169,Chandler
3852,3852,Rachel,467,1,16,"The Two Parts, Part I",175,Rachel
3855,3855,Rachel,468,1,16,"The Two Parts, Part I",178,Rachel
3857,3857,Phoebe,413,1,16,"The Two Parts, Part I",180,Phoebe
3859,3859,Phoebe,414,1,16,"The Two Parts, Part I",182,Phoebe
3860,3860,Rachel,469,1,16,"The Two Parts, Part I",183,Rachel
3862,3862,Chandler,553,1,16,"The Two Parts, Part I",185,Chandler
3864,3864,Phoebe,415,1,16,"The Two Parts, Part I",187,Phoebe
3866,3866,Phoebe,416,1,16,"The Two Parts, Part I",189,Phoebe
3868,3868,Phoebe,417,1,16,"The Two Parts, Part I",191,Phoebe
3869,3869,Chandler,554,1,16,"The Two Parts, Part I",192,Chandler
3870,3870,Chandler,555,1,16,"The Two Parts, Part I",193,Chandler
3874,3874,Chandler,556,1,16,"The Two Parts, Part I",197,Chandler
3875,3875,Chandler,557,1,16,"The Two Parts, Part I",198,Chandler
3877,3877,Chandler,558,1,16,"The Two Parts, Part I",200,Chandler
3879,3879,Chandler,559,1,16,"The Two Parts, Part I",202,Chandler
3881,3881,Chandler,560,1,16,"The Two Parts, Part I",204,Chandler
3894,3894,Rachel,470,1,16,"The Two Parts, Part I",217,Rachel
3896,3896,Rachel,471,1,16,"The Two Parts, Part I",219,Rachel
3898,3898,Chandler,561,1,16,"The Two Parts, Part I",221,Chandler
3899,3899,Phoebe,418,1,16,"The Two Parts, Part I",222,Phoebe
3901,3901,Phoebe,419,1,16,"The Two Parts, Part I",224,Phoebe
3903,3903,Phoebe,420,1,16,"The Two Parts, Part I",226,Phoebe
3904,3904,Phoebe,421,1,16,"The Two Parts, Part I",227,Phoebe
3908,3908,Chandler,562,1,16,"The Two Parts, Part I",231,Chandler
3910,3910,Chandler,563,1,16,"The Two Parts, Part I",233,Chandler
3912,3912,Chandler,564,1,16,"The Two Parts, Part I",235,Chandler
3914,3914,Chandler,565,1,16,"The Two Parts, Part I",237,Chandler
3916,3916,Chandler,566,1,16,"The Two Parts, Part I",239,Chandler
3919,3919,Chandler,567,1,16,"The Two Parts, Part I",242,Chandler
3920,3920,Chandler,568,1,16,"The Two Parts, Part I",243,Chandler
3921,3921,Rachel,472,1,16,"The Two Parts, Part I",244,Rachel
3922,3922,Chandler,569,1,16,"The Two Parts, Part I",245,Chandler
3924,3924,Phoebe,422,1,16,"The Two Parts, Part I",247,Phoebe
3926,3926,Phoebe,423,1,16,"The Two Parts, Part I",249,Phoebe
3928,3928,Phoebe,424,1,16,"The Two Parts, Part I",251,Phoebe
3929,3929,Rachel,473,1,16,"The Two Parts, Part I",252,Rachel
3930,3930,Phoebe,425,1,16,"The Two Parts, Part I",253,Phoebe
3932,3932,Phoebe,426,1,16,"The Two Parts, Part I",255,Phoebe
3933,3933,Rachel,474,1,16,"The Two Parts, Part I",256,Rachel
3934,3934,Phoebe,427,1,16,"The Two Parts, Part I",257,Phoebe
3935,3935,Chandler,570,1,16,"The Two Parts, Part I",258,Chandler
3937,3937,Phoebe,428,1,16,"The Two Parts, Part I",260,Phoebe
3939,3939,Phoebe,429,1,16,"The Two Parts, Part I",262,Phoebe
3940,3940,Rachel,475,1,16,"The Two Parts, Part I",263,Rachel
3941,3941,Phoebe,430,1,16,"The Two Parts, Part I",264,Phoebe
3942,3942,Phoebe,431,1,16,"The Two Parts, Part I",265,Phoebe
3947,3947,Rachel,476,1,16,"The Two Parts, Part I",270,Rachel
3949,3949,Rachel,477,1,16,"The Two Parts, Part I",272,Rachel
3952,3952,Rachel,478,1,17,"The Two Parts, Part II",1,Ow ow ow. Ow ow ow ow. Ow ow ow. Ow. Ow. Ow. Ow.
3953,3953,Monica,537,1,17,"The Two Parts, Part II",2,"Hi. Uh, my friend here was taking down our Christmas lights, and and she fell off the balcony and may have broken her foot or or ankle or something."
3956,3956,Rachel,479,1,17,"The Two Parts, Part II",5,Ow ow ow. Ow ow ow. Ow ow ow.
3957,3957,Monica,538,1,17,"The Two Parts, Part II",6,"Okay, ooh, alright. Name, address... Okay, in case of emergency, call?"
3958,3958,Rachel,480,1,17,"The Two Parts, Part II",7,You.
3959,3959,Monica,539,1,17,"The Two Parts, Part II",8,Really?
3960,3960,Rachel,481,1,17,"The Two Parts, Part II",9,Yeah.
3961,3961,Monica,540,1,17,"The Two Parts, Part II",10,"Oh, that is so sweet. (Touched, she puts an arm around her friend and kisses her.) Oh gosh, love you. Insurance?"
3962,3962,Rachel,482,1,17,"The Two Parts, Part II",11,"Oh, yeah, check it. Definitely, I want some of that."
3963,3963,Monica,541,1,17,"The Two Parts, Part II",12,(No longer touched) you don't have insurance?
3964,3964,Rachel,483,1,17,"The Two Parts, Part II",13,"Why, how much is this gonna cost?"
3965,3965,Monica,542,1,17,"The Two Parts, Part II",14,"I have no idea, but X-rays alone could be a couple hundred dollars."
3966,3966,Rachel,484,1,17,"The Two Parts, Part II",15,Wel-wel-well what are we gonna do?
3967,3967,Monica,543,1,17,"The Two Parts, Part II",16,Well there's not much we can do.
3968,3968,Rachel,485,1,17,"The Two Parts, Part II",17,"(Like a big baby) Um... unless, unless I use yours."
3969,3969,Monica,544,1,17,"The Two Parts, Part II",18,"Hah, no no no no no no no no no no."
3970,3970,Rachel,486,1,17,"The Two Parts, Part II",19,"(Tapping the clipboard) well, now, wait a second, who did I just put as my ""In case of emergency"" person?"
3971,3971,Monica,545,1,17,"The Two Parts, Part II",20,"(Looking around to check that no-one's listening, then lowering her voice anyway) That's insurance fraud."
3972,3972,Rachel,487,1,17,"The Two Parts, Part II",21,"Well, alright, then, forget it. (Getting up to go) Might as well just go home. Ow ow ow ow!"
3973,3973,Monica,546,1,17,"The Two Parts, Part II",22,"(Jumping up to make Rachel sit down) Okay, okay. I hate this."
3974,3974,Rachel,488,1,17,"The Two Parts, Part II",23,Thank you. Thank you. I love you.
3975,3975,Monica,547,1,17,"The Two Parts, Part II",24,"(to the nurse) Hi, (tiny laugh) um, I'm gonna need a new set of (tiny laugh) these forms (tiny laugh)."
3977,3977,Monica,548,1,17,"The Two Parts, Part II",26,"(Tiny laugh) I am really an idiot. (Tiny laugh) you see, I was filling out my friend's form, and instead of putting her information, (tiny laugh) I put mine."
3979,3979,Monica,549,1,17,"The Two Parts, Part II",28,"(Tiny laugh) yep, that's me, (tiny laugh) I am that stupid (tiny laugh)."
3980,3980,Ross,596,1,17,"The Two Parts, Part II",29,I had a dream last night where I was playing football with my kid.
3982,3982,Ross,597,1,17,"The Two Parts, Part II",31,"No, no, with him. (He mimes holding the baby like a football.) I'm on this field, and they, they hike me the baby... and I, I know I've gotta do something 'cause the Tampa Bay defence is comin' right at me."
3983,3983,Joey,413,1,17,"The Two Parts, Part II",32,Tampa Bay's got a terrible team.
3984,3984,Ross,598,1,17,"The Two Parts, Part II",33,"Right, but, it is just me and the baby, so I'm thinkin' they can take us. And so I uh, hah-hah, I just heave it down field."
3985,3985,Chandler,571,1,17,"The Two Parts, Part II",34,What are you crazy? That's a baby!
3986,3986,Joey,414,1,17,"The Two Parts, Part II",35,He should take the sack?
3987,3987,Ross,599,1,17,"The Two Parts, Part II",36,"Anyway, suddenly I'm down field, and I realise that I'm the one who's supposed to catch him, right? Only I know there is no way I'm gonna get there in time, so I am running, and running, and that, that is when I woke up. See I, I am so not ready to be a father."
3988,3988,Chandler,572,1,17,"The Two Parts, Part II",37,"Hey, you're gonna be fine. You're one of the most caring, most responsible men in North America. You're gonna make a great dad."
3989,3989,Joey,415,1,17,"The Two Parts, Part II",38,"Yeah, Ross. You and the baby just need better blocking."
3990,3990,Joey,416,1,17,"The Two Parts, Part II",39,"Oh, have either one of you guys ever been to the Rainbow Room? Is it real expensive?"
3991,3991,Chandler,573,1,17,"The Two Parts, Part II",40,"Well, only if you order stuff."
3992,3992,Joey,417,1,17,"The Two Parts, Part II",41,I'm takin' Ursula tonight. It's her birthday.
3993,3993,Ross,600,1,17,"The Two Parts, Part II",42,Wo-wo-whoa. What about Phoebe's birthday?
3994,3994,Joey,418,1,17,"The Two Parts, Part II",43,When's that?
3995,3995,Ross,601,1,17,"The Two Parts, Part II",44,Tonight.
3996,3996,Joey,419,1,17,"The Two Parts, Part II",45,"Oh, man. What're the odds of that happening?"
3997,3997,Ross,602,1,17,"The Two Parts, Part II",46,You take your time.
3998,3998,Chandler,574,1,17,"The Two Parts, Part II",47,There it is! So what're you gonna do?
3999,3999,Joey,420,1,17,"The Two Parts, Part II",48,"What can I do? Look, I don't want to do anything to screw it up with Ursula."
4000,4000,Chandler,575,1,17,"The Two Parts, Part II",49,And your friend Phoebe?
4001,4001,Joey,421,1,17,"The Two Parts, Part II",50,"Well, if she's my friend, hopefully she'll understand. I mean, wouldn't you guys?"
4002,4002,Chandler,576,1,17,"The Two Parts, Part II",51,"Man, if you tried something like that on my birthday, you'd be starin' at the business end of a hissy fit."
4005,4005,Monica,550,1,17,"The Two Parts, Part II",54,"Yes? (jumping as Rachel punches her arm) ..yes, she is."
4010,4010,Rachel,489,1,17,"The Two Parts, Part II",59,Aren't you a little cute to be a doctor?
4012,4012,Rachel,490,1,17,"The Two Parts, Part II",61,"I meant er, (struggling to concentrate) young, young, I meant young, young to be a doctor. Oh good, Rach."
4015,4015,Rachel,491,1,17,"The Two Parts, Part II",64,"..so, he said it was just a sprain, and that was it."
4016,4016,Monica,551,1,17,"The Two Parts, Part II",65,"Uh, you left out the stupid part."
4017,4017,Rachel,492,1,17,"The Two Parts, Part II",66,"Not stupid. The very cute, cute, cute doctors asked us out for tomorrow night, and I said ""yes."""
4018,4018,Monica,552,1,17,"The Two Parts, Part II",67,"I think it's totally insane, I mean, they work for the hospital. It's like returning to the scene of the crime. You know, I say we blow off the dates."
4019,4019,Rachel,493,1,17,"The Two Parts, Part II",68,"What? Monica, they are cute, they are doctors, (spelling it out in the air for her slow friend) cute doctors, doctors who are cute!"
4020,4020,Chandler,577,1,17,"The Two Parts, Part II",69,"Alright, what have we learned so far?"
4022,4022,Ross,603,1,17,"The Two Parts, Part II",71,What the hell are you doing? You scared the crap outta me.
4023,4023,Rachel,494,1,17,"The Two Parts, Part II",72,Was that the cake?
4024,4024,Ross,604,1,17,"The Two Parts, Part II",73,"Yeah, yeah. I got a lemon schmush."
4025,4025,Monica,553,1,17,"The Two Parts, Part II",74,"Come on, she'll be here any minute."
4026,4026,Rachel,495,1,17,"The Two Parts, Part II",75,I hope it's okay.
4027,4027,Monica,554,1,17,"The Two Parts, Part II",76,Oh...
4028,4028,Chandler,578,1,17,"The Two Parts, Part II",77,"(Reading) ""Happy Birthday Peehe."""
4029,4029,Monica,555,1,17,"The Two Parts, Part II",78,"Well maybe we can make a, a, a 'B' out of one of those roses."
4030,4030,Ross,605,1,17,"The Two Parts, Part II",79,"(Still annoyed) Yeah, we'll just use our special cake tools."
4031,4031,Phoebe,432,1,17,"The Two Parts, Part II",80,"Hey, what's going on?"
4032,4032,Ross,606,1,17,"The Two Parts, Part II",81,"Oh, we just..."
4034,4034,Phoebe,433,1,17,"The Two Parts, Part II",83,"(Delighted) oh, oh, oh! This is so great! Oh my god! This was not at all scary. Hi everybody. Hi Betty! Betty, Hi! (Thrilled) You found Betty! Oh my god! (Hugging people) This is great. Everybody I love is in the same room, (still happy) Where's Joey?"
4035,4035,Chandler,579,1,17,"The Two Parts, Part II",84,Did you see Betty?
4037,4037,Ross,607,1,17,"The Two Parts, Part II",86,"Dad, before I was born, did you freak out at all?"
4039,4039,Ross,608,1,17,"The Two Parts, Part II",88,"Dad, dad, dad, I'm talkin' about the whole uh, baby thing. Did you uh, ever get this sort of... panicky, ""Oh my god I'm gonna be a father"" kind of a thing?"
4041,4041,Ross,609,1,17,"The Two Parts, Part II",90,"No, no, Dad, I was just wondering."
4043,4043,Ross,610,1,17,"The Two Parts, Part II",92,"Thanks, Dad, really, I ju... you know, I just, I just needed to know, um... when did you start to feel like a father?"
4046,4046,Ross,611,1,17,"The Two Parts, Part II",95,"No, we can go to Williamsburg."
4048,4048,Monica,556,1,17,"The Two Parts, Part II",97,"Rachel, the cute doctors are here."
4049,4049,Rachel,496,1,17,"The Two Parts, Part II",98,"(entering from her room) Okay, coming!"
4050,4050,Monica,557,1,17,"The Two Parts, Part II",99,"Hi, come on in."
